x_value,y_value,eye_side,Intoxication
24.561616897583008,17.492929458618164,1,1
47.4279670715332,18.673728942871094,1,1
25.853933334350586,18.323970794677734,1,1
37.97058868408203,22.352941513061523,1,1
42.64327621459961,14.590642929077148,1,1
40.94179916381836,14.70899486541748,1,1
44.66666793823242,17.401233673095703,1,1
32.97175216674805,9.655366897583008,0,1
36.8012809753418,12.442307472229004,1,1
34.578948974609375,11.678362846374512,1,1
51.610992431640625,15.910778045654297,1,1
53.46403884887695,17.235111236572266,1,1
31.6707820892334,11.600823402404785,1,1
32.675106048583984,13.147679328918457,0,1
34.407405853271484,14.93055534362793,1,1
31.763635635375977,12.918181419372559,0,1
31.924636840820312,12.83768081665039,1,1
32.379085540771484,13.511982917785645,1,1
32.29798126220703,14.636363983154297,1,1
32.29798126220703,14.636363983154297,1,1
33.9588737487793,15.790042877197266,1,1
25.34902000427246,15.709803581237793,1,1
25.625396728515625,15.647619247436523,1,1
48.34935760498047,15.04273509979248,0,1
24.674650192260742,14.984031677246094,0,1
25.50185203552246,15.44259262084961,1,1
27.688888549804688,16.859722137451172,1,1
45.19688034057617,11.43079948425293,1,1
45.19688034057617,11.43079948425293,1,1
22.880136489868164,16.304794311523438,1,1
37.67948532104492,9.649572372436523,1,1
20.457639694213867,18.415971755981445,1,1
23.116161346435547,20.926767349243164,1,1
23.130146026611328,18.97011947631836,1,1
25.6162166595459,18.604204177856445,1,1
25.59085464477539,20.728639602661133,1,1
19.231966018676758,16.917909622192383,1,1
21.032974243164062,17.850120544433594,1,1
22.909940719604492,16.797075271606445,1,1
20.820560455322266,18.11739730834961,1,1
24.431623458862305,16.94688606262207,1,1
24.428991317749023,21.239437103271484,1,1
17.859895706176758,16.794511795043945,1,1
21.047876358032227,17.918012619018555,1,1
18.083778381347656,19.07248878479004,1,1
25.62535285949707,16.668363571166992,1,1
18.43641471862793,15.692437171936035,1,1
21.64617156982422,16.22121810913086,1,1
19.199186325073242,17.8635311126709,1,1
21.578144073486328,18.03113555908203,1,1
21.33333396911621,18.509151458740234,1,1
21.459476470947266,15.935404777526855,1,1
20.904504776000977,16.700300216674805,1,1
24.303606033325195,17.944339752197266,1,1
18.99578857421875,15.731046676635742,1,1
21.173307418823242,16.54395866394043,1,1
23.90979766845703,17.69354820251465,1,1
22.58347511291504,19.467458724975586,1,1
18.026714324951172,17.41469383239746,1,1
47.287357330322266,17.17898178100586,1,1
46.97435760498047,18.848852157592773,1,1
28.030000686645508,19.47833251953125,1,1
48.235130310058594,17.52973747253418,1,1
27.06842041015625,18.35087776184082,1,1
48.32388687133789,17.265857696533203,1,1
26.460500717163086,17.360307693481445,1,1
45.61016845703125,16.351411819458008,1,1
25.516075134277344,16.849407196044922,1,1
26.927927017211914,17.171171188354492,1,1
45.82749557495117,16.448768615722656,1,1
26.99346351623535,15.33169937133789,1,1
43.3684196472168,16.607288360595703,1,1
32.98234176635742,16.92273712158203,1,1
15.5,11.0,1,1
38.25531768798828,13.843971252441406,0,1
15.203155517578125,9.26627254486084,0,1
43.24906539916992,15.661048889160156,1,1
20.201961517333984,11.154901504516602,1,1
43.5950927734375,15.595091819763184,1,1
26.274322509765625,14.529505729675293,1,1
44.438697814941406,15.233716011047363,0,1
20.779569625854492,11.403225898742676,0,1
43.56830596923828,15.140254974365234,0,1
19.125,12.431547164916992,0,1
42.45130920410156,15.249063491821289,0,1
24.90277862548828,14.103395462036133,0,1
42.30051803588867,13.974093437194824,0,1
23.170175552368164,12.487719535827637,0,1
24.475608825683594,13.04878044128418,0,1
24.475608825683594,13.04878044128418,1,1
44.88510513305664,15.768794059753418,1,1
27.517240524291992,14.852011680603027,1,1
46.032447814941406,14.833333015441895,1,1
24.386178970336914,12.346883773803711,1,1
45.29737091064453,17.157676696777344,1,1
26.660919189453125,13.816091537475586,1,1
46.98550796508789,16.866666793823242,1,1
35.18476867675781,17.88639259338379,1,1
46.7359619140625,15.53763484954834,1,1
27.931758880615234,13.910760879516602,1,1
48.123775482177734,15.453431129455566,0,1
20.871891021728516,12.322139739990234,0,1
43.75717544555664,15.073951721191406,1,1
24.008804321289062,14.085535049438477,1,1
45.942203521728516,14.336021423339844,1,1
21.80986785888672,12.143200874328613,1,1
46.103267669677734,15.384313583374023,1,1
25.935606002807617,13.917929649353027,1,1
44.10710144042969,13.306859016418457,1,1
21.389293670654297,12.399026870727539,1,1
43.82648468017578,13.463470458984375,1,1
21.335556030273438,12.474444389343262,1,1
45.21052551269531,13.441102981567383,1,1
25.5271053314209,14.615917205810547,1,1
21.67424201965332,11.8989896774292,0,1
21.67424201965332,11.8989896774292,0,1
47.23500442504883,11.879055976867676,1,1
43.9947509765625,12.06955337524414,1,1
20.20220184326172,11.776776313781738,1,1
19.798669815063477,11.951566696166992,1,1
44.202335357666016,11.74837875366211,0,1
22.661836624145508,11.956521987915039,0,1
43.08567428588867,11.788487434387207,1,1
22.48582649230957,11.983382225036621,1,1
22.355815887451172,12.185728073120117,0,1
43.40113067626953,12.146892547607422,1,1
23.04624366760254,14.016377449035645,1,1
22.880434036254883,15.409420013427734,1,1
45.83000946044922,14.012345314025879,1,1
21.86872673034668,15.214929580688477,1,1
44.42132568359375,13.821946144104004,1,1
21.816537857055664,15.027132034301758,1,1
18.66666603088379,13.5820894241333,0,1
13.77053165435791,11.094202995300293,1,1
44.06410217285156,13.806089401245117,1,1
13.300366401672363,10.278388023376465,1,1
46.88224792480469,14.742753982543945,1,1
43.358516693115234,13.767407417297363,0,1
45.300174713134766,14.839441299438477,1,1
17.519229888916016,12.871794700622559,1,1
43.655555725097656,13.550000190734863,1,1
45.5136604309082,14.985427856445312,1,1
31.0,17.5,1,1
43.08176040649414,14.599580764770508,1,1
43.33732604980469,14.75049877166748,1,1
32.661376953125,21.248676300048828,1,1
41.739925384521484,15.065934181213379,1,1
25.0,14.0,1,1
40.776493072509766,12.302504539489746,1,1
23.521211624145508,15.296969413757324,1,1
39.14379119873047,11.638343811035156,1,1
38.82188415527344,12.508905410766602,1,1
19.12873649597168,14.167816162109375,1,1
38.2066650390625,12.0600004196167,1,1
41.380950927734375,13.503105163574219,1,1
41.30971145629883,12.729659080505371,1,1
41.46111297607422,14.461111068725586,1,1
39.781044006347656,13.895424842834473,1,1
41.39215850830078,15.921568870544434,1,1
41.25213623046875,13.273504257202148,1,1
43.82554626464844,15.67912769317627,1,1
41.79245376586914,13.100628852844238,1,1
27.5,15.5,1,1
42.43070983886719,12.73782730102539,1,1
43.5,14.0,1,1
25.423280715942383,16.00264549255371,1,1
42.512821197509766,14.201923370361328,1,1
25.11111068725586,14.066666603088379,1,1
30.659090042114258,16.553030014038086,1,1
30.659090042114258,16.553030014038086,1,1
41.289306640625,10.836478233337402,1,1
15.8125,12.76736068725586,1,1
42.05494689941406,12.278388023376465,1,1
41.69945526123047,11.934426307678223,1,1
18.632478713989258,12.897436141967773,1,1
21.037633895874023,11.930107116699219,0,1
24.4770450592041,13.906188011169434,1,1
24.4770450592041,13.906188011169434,1,1
40.66666793823242,11.300546646118164,1,1
21.785829544067383,12.71336555480957,1,1
40.20146560668945,10.454212188720703,1,1
23.456666946411133,14.333333015441895,1,1
39.082305908203125,9.695473670959473,1,1
24.56041717529297,12.408333778381348,1,1
22.391437530517578,12.292048454284668,1,1
18.57907485961914,12.180048942565918,1,1
22.681318283081055,11.245421409606934,1,1
22.65900421142578,11.390804290771484,1,1
22.65900421142578,11.390804290771484,1,1
19.619657516479492,10.209402084350586,1,1
20.35585594177246,12.914414405822754,1,1
21.064102172851562,11.70512866973877,1,1
22.967479705810547,12.770325660705566,1,1
23.81751823425293,12.927007675170898,1,1
20.633663177490234,13.072607040405273,1,1
16.528888702392578,15.54444408416748,1,1
18.977924346923828,12.13907241821289,1,1
22.345081329345703,13.541850090026855,1,1
24.84580421447754,13.55555534362793,1,1
18.354022979736328,12.094252586364746,1,1
25.104326248168945,16.218830108642578,1,1
41.289306640625,11.836478233337402,1,1
22.57575798034668,14.71212100982666,1,1
41.44117736816406,10.171568870544434,1,1
24.803617477416992,14.175710678100586,1,1
25.763593673706055,14.583924293518066,1,1
43.44444274902344,12.744855880737305,1,1
22.712215423583984,15.449275016784668,1,1
21.450000762939453,13.222222328186035,1,1
43.841941833496094,14.26447582244873,1,1
44.82341384887695,14.517857551574707,1,1
23.283105850219727,11.707762718200684,1,1
43.82341384887695,13.517857551574707,1,1
27.342679977416992,15.616822242736816,1,1
44.024620056152344,14.517045021057129,1,1
27.24882698059082,14.028168678283691,1,1
42.9205436706543,14.494186401367188,1,1
21.890710830688477,12.633879661560059,1,1
22.13654136657715,16.065088272094727,1,1
24.345991134643555,11.801688194274902,0,1
43.93294906616211,15.563218116760254,1,1
26.205883026123047,13.93137264251709,1,1
43.03598403930664,14.094696998596191,1,1
27.397554397583008,13.17125415802002,1,1
42.95992660522461,13.724954605102539,1,1
27.256410598754883,14.942307472229004,1,1
43.72956085205078,13.186582565307617,0,1
43.66451644897461,13.918279647827148,1,1
24.935897827148438,13.435897827148438,1,1
45.72956085205078,14.813417434692383,1,1
22.34050178527832,13.80286693572998,1,1
43.205406188964844,13.488287925720215,1,1
22.8980712890625,11.286500930786133,1,1
35.095237731933594,9.485713958740234,0,1
35.86243438720703,10.32275104522705,1,1
34.86243438720703,9.32275104522705,0,1
35.77595520019531,10.300546646118164,0,1
36.890708923339844,9.218579292297363,0,1
35.6065559387207,8.633879661560059,1,1
24.59722137451172,9.125,1,1
15.125,9.402777671813965,0,1
35.587120056152344,9.0,1,1
21.379310607910156,11.149425506591797,1,1
36.52631759643555,9.766081809997559,0,1
22.677248001098633,10.137566566467285,0,1
35.67399215698242,10.227106094360352,0,1
36.09864044189453,10.482993125915527,0,1
38.60416793823242,10.109375,0,1
38.60416793823242,10.109375,0,1
35.65949630737305,9.315412521362305,1,1
19.0,8.5,1,1
36.60897445678711,10.0,1,1
19.584192276000977,9.254295349121094,1,1
35.60897445678711,9.743589401245117,0,1
16.827838897705078,9.20512866973877,0,1
36.554264068603516,9.081395149230957,1,1
11.68976879119873,9.155115127563477,1,1
35.75238037109375,9.0,1,1
19.774410247802734,9.138047218322754,1,1
33.624183654785156,9.578431129455566,1,1
26.81531524658203,12.027027130126953,1,1
35.0,9.0,0,1
33.97402572631836,9.796536445617676,1,1
33.97402572631836,9.796536445617676,1,1
34.36214065551758,10.168724060058594,1,1
19.77114486694336,10.233830451965332,1,1
35.76632308959961,9.209622383117676,0,1
35.13888931274414,9.595237731933594,1,1
27.092592239379883,11.55555534362793,1,1
36.78861618041992,8.5,1,1
25.0,11.0,1,1
34.933963775634766,10.471697807312012,0,1
19.41991424560547,10.49350643157959,0,1
36.377288818359375,10.150182723999023,1,1
21.77114486694336,12.233830451965332,1,1
35.337501525878906,9.404166221618652,0,1
37.34599304199219,10.738396644592285,0,1
37.33333206176758,12.666666984558105,1,1
39.817779541015625,13.675555229187012,0,1
41.1699333190918,11.830065727233887,1,1
41.078651428222656,12.228464126586914,1,1
20.14207649230957,11.874317169189453,1,1
41.32958984375,12.468164443969727,0,1
41.05494689941406,13.322344779968262,1,1
41.67156982421875,12.970588684082031,1,1
40.23484802246094,12.901515007019043,1,1
27.283950805664062,14.037036895751953,1,1
40.601768493652344,13.415928840637207,1,1
38.598289489746094,13.250712394714355,1,1
40.5,13.0,1,1
41.118812561035156,12.933993339538574,1,1
39.02381134033203,12.552380561828613,1,1
40.17156982421875,11.441176414489746,0,1
38.878787994384766,11.878787994384766,0,1
23.933332443237305,12.878787994384766,0,1
38.86243438720703,12.32275104522705,1,1
23.59375,15.244791984558105,1,1
37.374568939208984,13.76632308959961,1,1
39.638362884521484,12.89622688293457,0,1
38.535945892333984,11.663398742675781,1,1
24.84795379638672,13.847952842712402,1,1
38.42708206176758,12.04861068725586,1,1
37.293907165527344,12.831541061401367,1,1
37.30036544799805,12.732601165771484,1,1
37.5,11.5,1,1
38.261436462402344,12.509803771972656,1,1
35.289306640625,11.836478233337402,1,1
35.34599304199219,12.261603355407715,0,1
36.97058868408203,11.102941513061523,1,1
36.18468475341797,11.972972869873047,1,1
36.34599304199219,10.801688194274902,1,1
37.82154846191406,11.387205123901367,1,1
38.4886360168457,11.590909004211426,1,1
39.09132385253906,12.28310489654541,0,1
37.98113250732422,12.424528121948242,0,1
38.98113250732422,13.424528121948242,1,1
39.0,12.5,1,1
38.78245544433594,11.122806549072266,1,1
38.63140869140625,12.980769157409668,1,1
38.813812255859375,11.618618965148926,1,1
24.576923370361328,12.557692527770996,1,1
38.813812255859375,11.618618965148926,1,1
24.576923370361328,12.557692527770996,1,1
40.19444274902344,12.552083015441895,1,1
38.87905502319336,12.643068313598633,0,1
37.84266662597656,11.592000007629395,1,1
39.09642028808594,10.779614448547363,0,1
39.767677307128906,11.207070350646973,1,1
40.09333419799805,12.391111373901367,1,1
41.10581970214844,11.894180297851562,1,1
36.70402145385742,12.0,1,1
36.70402145385742,12.0,1,1
37.715152740478516,12.0,1,1
37.0,12.0,1,1
36.51685333251953,14.340824127197266,0,1
35.89583206176758,13.96875,0,1
44.195404052734375,14.371100425720215,1,1
144.35498046875,52.09956741333008,1,1
45.81228256225586,13.687719345092773,1,1
16.771739959716797,11.659420013427734,1,1
47.19432067871094,15.657697677612305,1,1
21.96878433227539,12.8907470703125,1,1
49.28273010253906,15.796479225158691,1,1
23.545085906982422,12.345491409301758,1,1
21.568687438964844,11.66767692565918,0,1
45.83544158935547,17.10829734802246,1,1
23.62165069580078,13.841371536254883,1,1
43.613094329833984,16.162202835083008,1,1
22.32653045654297,12.727890968322754,1,1
42.962615966796875,16.727415084838867,1,1
21.742712020874023,14.884664535522461,1,1
18.724586486816406,12.94444465637207,0,1
43.7570915222168,15.205674171447754,1,1
23.78453826904297,14.084918022155762,1,1
45.19865417480469,15.855218887329102,1,1
23.66297721862793,14.095940589904785,1,1
42.76827621459961,14.340767860412598,1,1
24.80790901184082,13.822598457336426,1,1
46.162601470947266,16.28997230529785,1,1
20.978818893432617,11.636566162109375,1,1
42.41666793823242,15.61155891418457,1,1
19.67494010925293,11.741134643554688,1,1
22.490459442138672,11.8843994140625,0,1
19.568756103515625,11.886688232421875,0,1
42.45732879638672,14.684379577636719,1,1
21.628162384033203,12.880087852478027,1,1
41.59385299682617,13.812297821044922,1,1
22.724212646484375,12.87513542175293,1,1
23.53158950805664,11.77450942993164,1,1
42.563575744628906,14.621993064880371,0,1
20.708192825317383,12.585858345031738,0,1
42.83783721923828,14.156156539916992,1,1
19.640438079833984,10.795628547668457,1,1
43.22404479980469,14.519125938415527,1,1
21.553077697753906,11.71337604522705,1,1
42.8862190246582,14.628205299377441,1,1
20.679780960083008,11.867759704589844,1,1
43.992061614990234,15.026984214782715,1,1
22.78896141052246,12.020563125610352,1,1
43.11666488647461,13.895237922668457,1,1
22.418079376220703,13.206779479980469,1,1
42.890907287597656,14.363636016845703,1,1
22.432886123657227,13.077180862426758,1,1
43.41532897949219,14.470588684082031,1,1
22.26553726196289,13.074576377868652,1,1
42.42280578613281,13.577193260192871,1,1
21.04022979736328,12.00114917755127,1,1
31.45977020263672,13.696551322937012,1,1
49.03890609741211,15.249211311340332,1,1
31.42727279663086,11.75151538848877,1,1
49.137115478515625,14.89479923248291,1,1
34.599998474121094,11.462499618530273,1,1
41.193145751953125,13.763239860534668,1,1
35.52631759643555,10.011695861816406,1,1
38.28205108642578,12.442307472229004,1,1
30.851282119750977,10.625640869140625,0,1
40.81666564941406,13.688888549804688,1,1
36.657493591308594,12.550458908081055,1,1
37.17759704589844,16.158470153808594,1,1
35.03236389160156,13.734627723693848,1,1
51.414886474609375,14.38400650024414,1,1
48.29521560668945,14.362481117248535,1,1
50.45664596557617,13.120424270629883,1,1
49.28944778442383,13.244630813598633,1,1
48.80990219116211,14.337754249572754,1,1
47.54283142089844,13.385071754455566,1,1
23.048717498779297,13.839743614196777,1,1
44.988094329833984,10.966666221618652,1,1
33.788360595703125,9.211640357971191,1,1
23.651700973510742,16.69523811340332,1,1
17.084625244140625,14.66795825958252,1,1
20.07677459716797,15.73768424987793,1,1
19.744911193847656,15.4955472946167,1,1
22.732051849365234,14.576282501220703,1,1
22.732051849365234,14.576282501220703,1,1
19.804845809936523,14.804191589355469,1,1
33.298030853271484,23.535640716552734,1,1
19.16666603088379,15.491156578063965,0,1
24.488235473632812,14.392156600952148,1,1
24.488235473632812,14.392156600952148,1,1
18.732322692871094,14.346590995788574,1,1
26.11515235900879,15.021818161010742,1,1
25.15434455871582,15.469520568847656,1,1
26.86951446533203,15.62989330291748,1,1
27.072874069213867,17.64372444152832,1,1
25.40625,15.62890625,1,1
25.40625,15.62890625,1,1
28.329517364501953,16.59541893005371,1,1
26.474576950073242,15.915254592895508,1,1
24.647695541381836,15.546070098876953,1,1
27.915441513061523,16.507352828979492,1,1
25.760595321655273,16.03550910949707,1,1
26.87108039855957,15.137049674987793,1,1
26.87108039855957,15.137049674987793,1,1
24.172677993774414,15.915846824645996,1,1
25.180150985717773,13.82524299621582,1,1
22.26689910888672,14.05827522277832,1,1
44.49275207519531,15.839130401611328,1,1
23.67494010925293,13.79550838470459,1,1
42.47819137573242,14.791276931762695,1,1
44.198158264160156,15.995391845703125,1,1
24.371004104614258,15.649543762207031,1,1
24.119205474853516,14.611478805541992,1,1
28.137500762939453,15.862500190734863,1,1
23.619497299194336,13.58071231842041,1,1
23.951932907104492,14.998954772949219,1,1
24.698570251464844,12.733773231506348,1,1
23.937149047851562,14.077441215515137,1,1
44.57777786254883,15.15079402923584,1,1
23.35321617126465,14.058479309082031,1,1
45.159793853759766,15.300686836242676,1,1
29.259906768798828,15.926573753356934,1,1
42.51987838745117,14.599388122558594,1,1
26.011943817138672,14.451683044433594,1,1
45.09013748168945,14.464285850524902,1,1
35.376609802246094,19.7847957611084,1,1
44.581790924072266,15.324073791503906,1,1
27.70728874206543,16.091995239257812,1,1
44.88607406616211,14.296765327453613,1,1
25.749391555786133,14.24209213256836,1,1
29.784748077392578,12.953259468078613,1,1
27.526315689086914,13.943860054016113,1,1
43.914161682128906,15.203146934509277,1,1
24.179033279418945,13.932862281799316,1,1
24.316486358642578,13.81708812713623,1,1
22.33333396911621,13.050541877746582,1,1
45.39181137084961,14.970760345458984,1,1
24.20917320251465,13.035794258117676,1,1
45.170066833496094,15.141156196594238,1,1
24.09130859375,14.00990104675293,1,1
44.37681198120117,14.267311096191406,1,1
23.033218383789062,14.020618438720703,1,1
42.569580078125,14.187702178955078,1,1
23.33675765991211,13.752283096313477,1,1
44.10990905761719,15.85405445098877,1,1
21.377853393554688,12.704338073730469,1,1
25.42361068725586,13.675926208496094,1,1
42.3123893737793,14.300174713134766,1,1
26.517730712890625,14.615839004516602,1,1
41.22101593017578,14.059782981872559,1,1
21.90625,13.953125,1,1
41.72956085205078,13.813417434692383,1,1
20.871238708496094,12.607701301574707,1,1
40.7906494140625,13.963414192199707,1,1
20.102563858032227,11.417582511901855,1,1
41.79124450683594,13.909090995788574,1,1
25.307018280029297,14.309523582458496,1,1
41.578189849853516,14.658435821533203,1,1
23.495424270629883,14.556862831115723,1,1
44.253787994384766,14.67424201965332,1,1
19.265625,11.501301765441895,1,1
44.40764236450195,13.785562515258789,1,1
20.33200454711914,12.434263229370117,1,1
43.13017654418945,15.116371154785156,1,1
19.541044235229492,12.73009967803955,1,1
44.52680587768555,14.335664749145508,1,1
30.748655319213867,17.69623565673828,1,1
42.6815299987793,13.785562515258789,1,1
22.694334030151367,12.8313570022583,1,1
39.90100860595703,13.820201873779297,1,1
22.796716690063477,11.469696998596191,1,1
44.29166793823242,13.958333015441895,0,1
18.026119232177734,11.584577560424805,0,1
43.03598403930664,14.04924201965332,1,1
23.69987678527832,13.537515640258789,1,1
43.04789352416992,14.022988319396973,0,1
21.8640193939209,11.6654634475708,0,1
42.009010314941406,13.293693542480469,1,1
24.31488800048828,12.642951011657715,1,1
44.009010314941406,14.293693542480469,1,1
25.07913589477539,13.946043014526367,1,1
41.63819122314453,14.368509292602539,1,1
20.979089736938477,12.073801040649414,1,1
42.52950668334961,13.274322509765625,0,1
42.52950668334961,13.274322509765625,0,1
41.417076110839844,14.336617469787598,0,1
20.76506805419922,12.036900520324707,0,1
42.55555725097656,14.243464469909668,1,1
21.675405502319336,12.14606761932373,1,1
20.585859298706055,13.116161346435547,1,1
41.50166702270508,14.283333778381348,1,1
21.808271408081055,12.16416072845459,1,1
43.58883285522461,14.351945877075195,1,1
21.820417404174805,13.099631309509277,1,1
22.484251022338867,13.077427864074707,0,1
20.958646774291992,12.201754570007324,1,1
22.29697036743164,11.88787841796875,1,1
22.29697036743164,11.88787841796875,1,1
23.68229103088379,13.546875,1,1
42.543861389160156,14.2877197265625,1,1
21.54901885986328,12.264052391052246,1,1
42.45365905761719,14.243902206420898,0,1
21.885635375976562,12.104602813720703,0,1
43.274192810058594,14.474910736083984,1,1
22.19624900817871,13.681097030639648,1,1
42.700801849365234,13.327309608459473,1,1
21.78683853149414,13.370529174804688,1,1
21.130252838134766,12.53781509399414,0,1
21.767086029052734,12.581589698791504,1,1
43.989418029785156,14.060846328735352,1,1
26.663841247558594,15.718926429748535,1,1
44.60476303100586,12.788095474243164,1,1
26.747222900390625,14.462499618530273,1,1
20.37837791442871,12.306305885314941,1,1
43.48118209838867,13.438172340393066,1,1
22.495534896850586,12.638392448425293,1,1
42.4373893737793,14.298060417175293,1,1
20.87401580810547,12.309711456298828,1,1
42.71623992919922,15.54358959197998,0,1
20.24932289123535,11.50406551361084,0,1
44.43190002441406,14.164874076843262,1,1
21.899160385131836,13.648459434509277,1,1
44.43190002441406,14.164874076843262,1,1
21.899160385131836,13.648459434509277,1,1
42.49189376831055,16.434234619140625,1,1
22.094053268432617,12.315352439880371,1,1
41.17021179199219,13.574467658996582,1,1
22.600322723388672,12.716828346252441,1,1
44.31083679199219,13.764825820922852,1,1
24.0,11.5,1,1
22.94990348815918,14.308284759521484,1,1
44.757835388183594,13.242165565490723,0,1
20.72702407836914,12.676268577575684,0,1
31.013099670410156,14.710334777832031,1,1
32.65608596801758,15.008818626403809,1,1
46.567440032958984,12.76899242401123,1,1
22.894472122192383,13.579564094543457,1,1
23.145736694335938,13.089922904968262,1,1
46.8316650390625,14.791666984558105,1,1
22.22649574279785,12.650997161865234,1,1
22.858871459960938,11.528225898742676,1,1
46.85017013549805,13.723905563354492,0,1
24.349138259887695,12.995689392089844,0,1
20.101449966430664,12.775362014770508,0,1
28.38619613647461,12.566813468933105,1,1
46.10673141479492,14.643677711486816,1,1
24.202280044555664,12.863247871398926,1,1
22.38200569152832,12.004425048828125,1,1
43.94416427612305,12.66328239440918,0,1
17.378067016601562,11.790764808654785,0,1
23.49085807800293,12.988748550415039,1,1
20.554622650146484,12.004201889038086,0,1
44.94029998779297,14.95522403717041,1,1
22.79407501220703,13.767407417297363,1,1
23.814407348632812,12.494505882263184,1,1
23.747222900390625,12.752778053283691,0,1
25.952991485595703,14.868946075439453,1,1
46.98598098754883,13.333333015441895,1,1
22.959640502929688,12.796711921691895,1,1
44.48691177368164,13.233857154846191,0,1
21.893333435058594,11.912592887878418,0,1
42.62190628051758,13.561837196350098,0,1
24.639944076538086,11.360055923461914,0,1
20.592430114746094,11.659388542175293,0,1
44.90839767456055,13.534351348876953,1,1
29.401460647583008,14.586374282836914,1,1
44.5186767578125,13.811781883239746,1,1
28.598360061645508,15.661202430725098,1,1
23.88793182373047,13.833333015441895,0,1
43.57534408569336,12.675799369812012,1,1
28.91452980041504,13.0,1,1
26.0625,12.919642448425293,0,1
33.0,15.605262756347656,1,1
44.73965835571289,13.352798461914062,1,1
28.975845336914062,14.27053165435791,1,1
45.590816497802734,14.798402786254883,1,1
25.70760154724121,12.678362846374512,1,1
44.52777862548828,13.623015403747559,0,1
43.40229797363281,11.0,1,1
43.40229797363281,11.0,1,1
45.619529724121094,13.861952781677246,1,1
44.14345932006836,12.603375434875488,1,1
22.0625,15.74305534362793,1,1
45.19626235961914,14.395638465881348,1,1
24.71988868713379,14.686274528503418,1,1
41.54093551635742,13.102338790893555,1,1
32.82150650024414,17.898923873901367,1,1
43.21875,14.421875,1,1
25.269380569458008,16.089147567749023,1,1
43.96946716308594,13.992366790771484,1,1
20.49735450744629,13.097002029418945,1,1
43.72016525268555,14.146090507507324,1,1
23.8588809967041,15.02189826965332,1,1
42.912567138671875,14.171220779418945,1,1
22.29697036743164,14.260605812072754,1,1
21.103954315185547,12.976271629333496,1,1
41.1350212097168,14.075949668884277,1,1
24.810436248779297,13.916933059692383,1,1
42.1350212097168,13.075949668884277,0,1
20.692073822021484,11.688008308410645,0,1
43.28385543823242,13.690104484558105,1,1
23.47058868408203,15.269607543945312,1,1
43.28385543823242,13.690104484558105,1,1
23.47058868408203,15.269607543945312,1,1
42.252525329589844,14.467171669006348,1,1
22.900432586669922,13.83225154876709,1,1
44.378665924072266,15.73466682434082,1,1
41.69056701660156,12.566038131713867,1,1
24.010000228881836,12.70888900756836,1,1
42.15664291381836,13.94862174987793,1,1
25.011943817138672,12.586318969726562,1,1
41.65168380737305,13.599250793457031,0,1
20.924341201782227,11.719298362731934,0,1
41.66410446166992,13.698718070983887,1,1
24.04180335998535,14.722772598266602,1,1
43.60240936279297,14.048192977905273,1,1
19.947711944580078,11.831154823303223,1,1
43.889366149902344,14.183908462524414,1,1
22.69270896911621,12.148958206176758,1,1
43.889366149902344,14.183908462524414,1,1
22.69270896911621,12.148958206176758,1,1
43.164268493652344,14.185851097106934,1,1
27.66666603088379,16.895633697509766,1,1
41.79910659790039,13.1994047164917,1,1
22.010000228881836,12.70888900756836,1,1
44.04802322387695,14.074858665466309,1,1
22.990854263305664,14.014227867126465,1,1
44.009803771972656,14.116246223449707,1,1
22.746355056762695,12.344995498657227,1,1
43.219608306884766,13.797385215759277,1,1
22.648414611816406,13.239192962646484,1,1
42.12313461303711,12.62686538696289,1,1
21.131702423095703,11.868298530578613,1,1
42.643409729003906,12.64784049987793,0,1
21.619422912597656,11.28740119934082,0,1
43.53898239135742,13.640678405761719,1,1
24.672956466674805,12.45786190032959,1,1
42.77608871459961,11.77710247039795,1,1
31.678295135498047,16.19896697998047,1,1
46.08462142944336,11.72342586517334,1,1
29.99615478515625,15.24871826171875,1,1
45.865867614746094,12.710710525512695,0,1
23.252065658569336,13.155647277832031,0,1
43.08333206176758,12.584301948547363,1,1
23.31647300720215,13.189364433288574,1,1
45.02793884277344,13.713872909545898,0,1
20.465648651123047,11.996183395385742,0,1
44.183616638183594,11.586628913879395,1,1
25.59287452697754,13.954198837280273,1,1
46.53715515136719,11.707006454467773,1,1
23.687829971313477,12.996031761169434,1,1
44.730770111083984,14.618233680725098,1,1
27.861572265625,16.843852996826172,1,1
42.9865608215332,13.283601760864258,1,1
22.994068145751953,14.208778381347656,1,1
44.50757598876953,14.192423820495605,1,1
32.02349090576172,18.61073875427246,1,1
42.9865608215332,14.283601760864258,1,1
22.996644973754883,13.530200958251953,1,1
43.34195327758789,13.290229797363281,0,1
23.980133056640625,14.546357154846191,0,1
45.34195327758789,14.290229797363281,1,1
45.83132553100586,13.385541915893555,1,1
22.651058197021484,13.70680046081543,1,1
43.4350471496582,13.409314155578613,1,1
23.916091918945312,14.636781692504883,1,1
44.913726806640625,13.466666221618652,1,1
24.08948516845703,13.663311004638672,1,1
44.51570129394531,13.432367324829102,1,1
18.865955352783203,11.349940299987793,1,1
44.913726806640625,14.466666221618652,1,1
20.155397415161133,12.512455940246582,1,1
29.48467445373535,10.94252872467041,1,1
32.608890533447266,11.088889122009277,1,1
32.5,11.0,1,1
38.039215087890625,14.977590560913086,1,1
37.06666564941406,12.282539367675781,1,1
34.18315124511719,10.926739692687988,1,1
40.016666412353516,10.961111068725586,1,1
34.32246398925781,9.8804349899292,1,1
